"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:3665","Enigmo Inc","3665","07/24/2012","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3164590006","B7K8660","55,300,575,232","JPY","Analyze"
"JT:8217","Okuwa Co., Ltd","8217","03/07/2001","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3172150009","6657950","55,234,494,464","JPY","Analyze"
"JT:8923","Tosei Corporation","8923","11/22/2006","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3595070008","6735823","54,995,914,752","JPY","Analyze"
"JT:7283","Aisan Industry Co., Ltd","7283","03/09/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3101600009","6010649","54,961,635,328","JPY","Analyze"
"JT:6058","Vector Inc","6058","03/27/2012","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3835500004","B7MTYY5","54,825,213,952","JPY","Analyze"
"JT:8600","TOMONY Holdings, Inc","8600","04/01/2010","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3631700006","B6391L3","54,776,496,128","JPY","Analyze"
"JT:1879","Shinnihon Corporation","1879","12/20/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3380300008","6804013","54,718,840,832","JPY","Analyze"
"JT:2353","NIPPON PARKING DEVELOPMENT Co.,Ltd","2353","02/18/2003","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3728000005","6583754","54,577,319,936","JPY","Analyze"
"JT:1890","Toyo Construction Co., Ltd","1890","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3609800002","6900063","54,486,474,752","JPY","Analyze"
"JT:8059","Daiichi Jitsugyo Co., Ltd","8059","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3475800003","6250188","54,419,734,528","JPY","Analyze"
"JT:6463","TPR Co., Ltd","6463","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3542400001","6880927","54,307,733,504","JPY","Analyze"
"JT:2874","Yokohama Reito Co.,Ltd","2874","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3957000007","6986483","54,304,124,928","JPY","Analyze"
"JT:8032","Japan Pulp and Paper Company Limited","8032","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3694000005","6470306","54,280,220,672","JPY","Analyze"
"JT:6859","Espec Corp","6859","08/06/1985","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3469800001","6869658","54,231,789,568","JPY","Analyze"
"JT:1934","Yurtec Corporation","1934","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3946200007","6894672","54,135,721,984","JPY","Analyze"
"JT:1887","Jdc Corp","1887","05/31/2019","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3707200006","B17KTT1","53,970,735,104","JPY","Analyze"
"JT:3001","Katakura Industries Co.,Ltd","3001","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3211400001","6483843","53,725,159,424","JPY","Analyze"
"JT:1954","Nippon Koei Co., Ltd","1954","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3703200000","6642343","53,553,078,272","JPY","Analyze"
"JT:5202","Nippon Sheet Glass Company, Limited","5202","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3686800008","6641447","53,434,736,640","JPY","Analyze"
"JT:3232","Mie Kotsu Group Holdings, Inc","3232","03/19/2015","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3332510001","B1DRQC8","53,133,852,672","JPY","Analyze"
"JT:3341","Nihon Chouzai Co.,Ltd","3341","09/17/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3729200000","B02KKT6","52,927,053,824","JPY","Analyze"
"JT:2664","Cawachi Limited","2664","09/21/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3226450009","6289784","52,791,058,432","JPY","Analyze"
"JT:2681","Geo Holdings Corporation","2681","01/13/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3282400005","6296557","52,753,063,936","JPY","Analyze"
"JT:7513","Kojima Co.,Ltd","7513","09/12/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3297380002","6488912","52,517,085,184","JPY","Analyze"
"JT:9928","Miroku Jyoho Service Co., Ltd","9928","08/27/1992","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3910700008","6594358","52,457,078,784","JPY","Analyze"
"JT:6937","The Furukawa Battery Co., Ltd","6937","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3827600002","6357528","52,247,973,888","JPY","Analyze"
"JT:4008","Sumitomo Seika Chemicals Company Limited","4008","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3405600002","6793605","52,203,098,112","JPY","Analyze"
"JT:8281","Xebio Holdings Co., Ltd","8281","04/11/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3428800001","6984948","52,125,949,952","JPY","Analyze"
"JT:6619","W-SCOPE Corporation","6619","12/16/2011","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3505970008","B5W49C9","52,119,465,984","JPY","Analyze"
"JT:3104","Fujibo Holdings, Inc","3104","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3820800005","6356600","52,058,431,488","JPY","Analyze"
"JT:7679","Yakuodo Holdings Ltd","7679","09/16/2005","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3931410009","BK9Y4S8","52,015,427,584","JPY","Analyze"
"JT:6804","Hosiden Corporation","6804","12/21/1992","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3845800006","6439813","51,960,299,520","JPY","Analyze"
"JT:4116","Dainichiseika Color & Chemicals Mfg. Co., Ltd","4116","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3492200005","6250962","51,875,274,752","JPY","Analyze"
"JT:6349","Komori Corporation","6349","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3305800009","6496658","51,617,853,440","JPY","Analyze"
"JT:8522","The Bank of Nagoya, Ltd","8522","11/16/1988","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3648800005","6620093","51,457,613,824","JPY","Analyze"
"JT:6238","FURYU Corporation","6238","12/18/2015","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3826770004","","51,355,283,456","JPY","Analyze"
"JT:7942","JSP Corporation","7942","02/21/1990","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3386000008","6468356","50,973,048,832","JPY","Analyze"
"JT:3673","Broadleaf Co., Ltd","3673","03/22/2013","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3831490002","B7VB4G4","50,798,542,848","JPY","Analyze"
"JT:6143","Sodick Co., Ltd","6143","02/20/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3434200006","6818832","50,644,840,448","JPY","Analyze"
"JT:3492","Takara Leben Real Estate Reit Corp","3492","07/27/2018","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3048750008","BZ16GD6","50,643,750,912","JPY","Analyze"
"JT:4337","Pia Corp","4337","01/31/2002","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3801570007","6430946","50,513,383,424","JPY","Analyze"
"JT:6240","Yamashin-Filter Corp","6240","10/08/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3936600000","BQQD1C3","50,412,212,224","JPY","Analyze"
"JT:5563","Nippon Denko Co., Ltd","5563","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3734600004","6640369","50,370,236,416","JPY","Analyze"
"JT:5715","Furukawa Co.,Ltd","5715","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3826800009","6357603","50,368,577,536","JPY","Analyze"
"JT:2429","World Holdings Co., Ltd","2429","02/10/2005","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3990220000","B05J4P4","50,291,888,128","JPY","Analyze"
"JT:7173","Tokyo Kiraboshi Financial Group, Inc","7173","10/01/2014","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3584400000","BQQ1JS9","49,772,433,408","JPY","Analyze"
"JT:1722","Misawa Homes Co., Ltd","1722","08/01/2003","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3885010003","6652676","49,648,640,000","JPY","Analyze"
"JT:8014","Chori Co., Ltd","8014","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3528200003","6193506","49,643,810,816","JPY","Analyze"
"JT:4577","Daito Pharmaceutical Co.,Ltd","4577","03/24/2010","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3486150000","B6293R4","49,642,868,736","JPY","Analyze"
"JT:2715","Elematec Corporation","2715","06/10/2002","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3457690000","6406237","49,463,857,152","JPY","Analyze"
"JT:9692","Computer Engineering & Consulting, Ltd","9692","11/20/1990","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3346200003","6215314","49,410,539,520","JPY","Analyze"
"JT:2120","Lifull Co., Ltd","2120","10/31/2006","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3758140002","B1FM483","49,022,902,272","JPY","Analyze"
"JT:4617","Chugoku Marine Paints, Ltd","4617","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3522600000","6196000","48,901,808,128","JPY","Analyze"
"JT:3676","Digital Hearts Holdings Co.,Ltd","3676","10/01/2013","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3765110006","BDFLKD1","48,846,282,752","JPY","Analyze"
"JT:9070","Tonami Holdings Co., Ltd","9070","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3629400007","6896526","48,668,364,800","JPY","Analyze"
"JT:6957","Shibaura Electronics Co Ltd","6957","03/02/1988","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3354800009","","48,462,573,568","JPY","Analyze"
"JT:2594","Key Coffee Inc","2594","01/21/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3236300004","6480576","48,439,513,088","JPY","Analyze"
"JT:3612","World Ltd","3612","09/28/2018","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3990210001","BDFLJY5","48,437,592,064","JPY","Analyze"
"JT:6517","Denyo Co., Ltd","6517","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3551600004","6263777","48,406,081,536","JPY","Analyze"
"JT:4246","DaikyoNishikawa Corporation","4246","03/13/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3481300006","BJVSF22","48,196,370,432","JPY","Analyze"
"JT:8714","Senshu Ikeda Holdings, Inc","8714","10/01/2009","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3132600002","B40T3T4","48,195,088,384","JPY","Analyze"
"JT:8386","The Hyakujushi Bank, Ltd","8386","01/24/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3794200000","6659707","48,175,222,784","JPY","Analyze"
"JT:3455","Healthcare & Medical Investment Corporation","3455","03/19/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047910009","BVVFD01","48,049,655,808","JPY","Analyze"
"JT:9470","Gakken Holdings Co., Ltd","9470","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3234200008","6359739","47,999,557,632","JPY","Analyze"
"JT:4765","Morningstar Japan K.K.","4765","06/27/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3922100007","","47,885,594,624","JPY","Analyze"
"JT:3385","Yakuodo Co., Ltd","3385","09/16/2005","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3931400000","B0H4MV9","47,869,984,768","JPY","Analyze"
"JT:5302","Nippon Carbon Co., Ltd","5302","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3690400001","6641168","47,750,651,904","JPY","Analyze"
"JT:1982","Hibiya Engineering, Ltd","1982","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3793400007","6437970","47,742,660,608","JPY","Analyze"
"JT:7198","Aruhi Corp","7198","12/14/2017","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3126290000","BF25643","47,535,468,544","JPY","Analyze"
"JT:6351","Tsurumi Manufacturing Co., Ltd","6351","07/15/1988","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3536200003","6906931","47,448,903,680","JPY","Analyze"
"JT:3451","Tosei Reit Investment Corporation","3451","11/27/2014","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047830009","BSKPSK6","47,432,347,648","JPY","Analyze"
"JT:8793","NEC Capital Solutions Limited","8793","02/10/2005","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3164740007","B05KJP2","47,244,279,808","JPY","Analyze"
"JT:8396","The Eighteenth Bank, Limited","8396","01/09/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3392200006","6307169","46,990,606,336","JPY","Analyze"
"JT:3151","Vital KSK Holdings, Inc","3151","04/01/2009","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3778280002","B60DQY6","46,529,613,824","JPY","Analyze"
"JT:1885","TOA Corporation","1885","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3556000002","6894508","46,393,745,408","JPY","Analyze"
"JT:2288","Marudai Food Co., Ltd","2288","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3876400007","6569442","46,261,325,824","JPY","Analyze"
"JT:2157","Koshidaka Holdings Co., Ltd","2157","06/28/2007","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3297360004","B1Y3VL9","46,229,041,152","JPY","Analyze"
"JT:9052","Sanyo Electric Railway Co.,Ltd","9052","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3341600009","6772950","46,218,014,720","JPY","Analyze"
"JT:6997","Nippon Chemi-Con Corporation","6997","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3701200002","6640358","46,179,151,872","JPY","Analyze"
"JT:7717","V Technology Co., Ltd","7717","12/11/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3829900004","6301989","45,881,585,664","JPY","Analyze"
"JT:3733","Software Service Inc","3733","02/23/2004","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3436020006","6734314","45,828,935,680","JPY","Analyze"
"JT:2910","Rock Field Co., Ltd","2910","02/25/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3984200000","6745747","45,749,170,176","JPY","Analyze"
"JT:7239","TACHI-S Co., Ltd","7239","12/17/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3465400004","6869498","45,686,104,064","JPY","Analyze"
